Id,Action
1,0.9828565716743469
2,0.9932158589363098
3,0.9966354966163635
4,0.9762135744094849
5,0.9991142153739929
6,0.9993941783905029
7,0.9943358302116394
8,0.9993875026702881
9,0.6794562339782715
10,0.9851545691490173
11,0.9369798302650452
12,0.9953365921974182
13,0.9686493277549744
14,0.9943473935127258
15,0.9568564891815186
16,0.967914342880249
17,0.9324740171432495
18,0.9741617441177368
19,0.998641312122345
20,0.9979037046432495
21,0.9987792372703552
22,0.999495267868042
23,0.9869108200073242
24,0.9768770337104797
25,0.9889366626739502
26,0.8398212790489197
27,0.9998378753662109
28,0.967553436756134
29,0.9869359135627747
30,0.9174830317497253
31,0.993522584438324
32,0.9901508092880249
33,0.9895248413085938
34,0.9992964267730713
35,0.969947338104248
36,0.997090220451355
37,0.9977993369102478
38,0.9996138215065002
39,0.9945476055145264
40,0.9648410677909851
41,0.9658834338188171
42,0.9922491312026978
43,0.9981549382209778
44,0.9948881268501282
45,0.9887663722038269
46,0.992629885673523
47,0.9984602928161621
48,0.9989767074584961
49,0.999977707862854
50,0.9961510896682739
51,0.9764735698699951
52,0.9979853630065918
53,0.9940367937088013
54,0.9989354014396667
55,0.9573504328727722
56,0.9989873766899109
57,0.9930062294006348
58,0.9975827932357788
59,0.9956925511360168
60,0.9840838313102722
61,0.9985657334327698
62,0.9991378784179688
63,0.9867411255836487
64,0.9967324733734131
65,0.9985539317131042
66,0.9901419281959534
67,0.9696094393730164
68,0.999038815498352
69,0.9847968816757202
70,0.5391716957092285
71,0.988884449005127
72,0.9886227250099182
73,0.9978200197219849
74,0.9940695762634277
75,0.9982421398162842
76,0.9996827840805054
77,0.9953978657722473
78,0.91726154088974
79,0.5995296239852905
80,0.9983295798301697
81,0.9970428347587585
82,0.9866015315055847
83,0.9948068261146545
84,0.9868279695510864
85,0.992382824420929
86,0.9679582715034485
87,0.9862067103385925
88,0.9924309849739075
89,0.9963340759277344
90,0.9380748867988586
91,0.9676197171211243
92,0.9352340698242188
93,0.9983159303665161
94,0.9875369668006897
95,0.9915120005607605
96,0.9789677262306213
97,0.3171890079975128
98,0.9931693077087402
99,0.9964492321014404
100,0.9963768124580383
101,0.95356285572052
102,0.8245382308959961
103,0.9939242005348206
104,0.992470383644104
105,0.9088316559791565
106,0.998145341873169
107,0.9973968267440796
108,0.9963996410369873
109,0.9982886910438538
110,0.9938312768936157
111,0.7049925923347473
112,0.9911210536956787
113,0.9408519864082336
114,0.9954530000686646
115,0.9442611932754517
116,0.9917341470718384
117,0.9960643649101257
118,0.9953306913375854
119,0.9997056126594543
120,0.9916666150093079
121,0.9957838654518127
122,0.9990725517272949
123,0.9905486702919006
124,0.9890105128288269
125,0.9952784776687622
126,0.9619954228401184
127,0.9572386741638184
128,0.9723048806190491
129,0.9739325642585754
130,0.9940348267555237
131,0.9968050718307495
132,0.9898751378059387
133,0.9974122643470764
134,0.9784290194511414
135,0.9979058504104614
136,0.9782280921936035
137,0.9933266639709473
138,0.9933052659034729
139,0.8959099054336548
140,0.9956100583076477
141,0.9984139204025269
142,0.9933740496635437
143,0.9991883635520935
144,0.9974523186683655
145,0.9981398582458496
146,0.8537066578865051
147,0.9296247363090515
148,0.8389476537704468
149,0.9987314343452454
150,0.9969210624694824
151,0.9936956763267517
152,0.8996619582176208
153,0.9930771589279175
154,0.9751001596450806
